waktu,suhu_2,suhu_permukaan,kelembaban_tanah
2020-05-01 00:27:48,28.0,62.0,84.0
2020-05-01 00:27:51,28.0,62.0,84.0
2020-05-01 00:27:54,28.0,62.0,84.0
2020-05-01 00:27:57,28.0,63.0,84.0
2020-05-01 00:28:00,28.0,63.0,84.0
2020-05-01 00:28:03,29.0,63.0,84.0
2020-05-01 00:28:06,29.0,63.0,84.0
2020-05-01 00:28:09,28.0,62.0,84.0
2020-05-01 00:28:12,28.0,62.0,84.0
2020-05-01 00:28:15,28.0,63.0,84.0
2020-05-01 00:28:18,28.0,63.0,84.0
2020-05-01 00:28:21,28.0,63.0,84.0
2020-05-01 00:28:24,28.0,62.0,84.0
2020-05-01 00:28:27,29.0,63.0,84.0
2020-05-01 00:28:30,29.0,63.0,84.0
2020-05-01 00:28:33,29.0,63.0,84.0
2020-05-01 00:28:36,29.0,63.0,84.0
2020-05-01 00:28:39,29.0,63.0,84.0
2020-05-01 00:28:42,29.0,62.0,84.0
2020-05-01 00:28:45,29.0,62.0,84.0
2020-05-01 00:28:48,28.0,63.0,84.0
2020-05-01 00:28:51,28.0,63.0,84.0
2020-05-01 00:28:54,29.0,64.0,84.0
2020-05-01 00:28:57,29.0,64.0,84.0
2020-05-01 00:29:00,28.0,64.0,84.0
2020-05-01 00:29:03,28.0,65.0,84.0
2020-05-01 00:29:06,28.0,65.0,84.0
2020-05-01 00:29:09,29.0,63.0,84.0
2020-05-01 00:29:12,29.0,63.0,84.0
2020-05-01 00:29:15,28.0,62.0,84.0
2020-05-01 00:29:18,28.0,62.0,84.0
2020-05-01 00:29:21,29.0,62.0,84.0
2020-05-01 00:29:24,29.0,62.0,84.0
2020-05-01 00:29:27,29.0,63.0,84.0
2020-05-01 00:29:30,29.0,63.0,84.0
2020-05-01 00:29:33,28.0,62.0,84.0
2020-05-01 00:29:36,28.0,62.0,84.0
2020-05-01 00:29:39,28.0,62.0,84.0
2020-05-01 00:29:42,28.0,63.0,84.0
2020-05-01 00:29:45,28.0,63.0,84.0
2020-05-01 00:29:48,29.0,62.0,84.0
2020-05-01 00:29:51,29.0,62.0,84.0
2020-05-01 00:29:54,29.0,63.0,84.0
2020-05-01 00:29:57,29.0,63.0,84.0
2020-05-01 00:30:00,29.0,62.0,84.0
2020-05-01 00:30:03,29.0,62.0,84.0
2020-05-01 00:30:06,29.0,63.0,84.0
2020-05-01 00:30:09,29.0,63.0,84.0
2020-05-01 00:30:12,29.0,63.0,84.0
2020-05-01 00:30:15,29.0,63.0,84.0
2020-05-01 00:30:18,29.0,63.0,84.0
2020-05-01 00:30:21,29.0,62.0,84.0
2020-05-01 00:30:24,29.0,62.0,84.0
2020-05-01 00:30:27,28.0,62.0,84.0
2020-05-01 00:30:30,28.0,62.0,84.0
2020-05-01 00:30:33,29.0,62.0,84.0
2020-05-01 00:30:36,29.0,62.0,84.0
2020-05-01 00:30:39,28.0,62.0,84.0
2020-05-01 00:30:42,28.0,62.0,84.0
2020-05-01 00:30:45,28.0,63.0,84.0
2020-05-01 00:30:48,28.0,63.0,84.0
2020-05-01 00:30:51,28.0,63.0,84.0
2020-05-01 00:30:54,28.0,64.0,84.0
2020-05-01 00:30:57,29.0,63.0,84.0
2020-05-01 00:31:00,29.0,63.0,84.0
2020-05-01 00:31:03,29.0,63.0,84.0
2020-05-01 00:31:06,28.0,63.0,84.0
2020-05-01 00:31:09,28.0,63.0,84.0
2020-05-01 00:31:12,28.0,62.0,84.0
2020-05-01 00:31:15,28.0,62.0,84.0
2020-05-01 00:31:18,29.0,62.0,84.0
2020-05-01 00:31:21,29.0,62.0,84.0
2020-05-01 00:31:24,29.0,62.0,84.0
2020-05-01 00:31:27,28.0,62.0,84.0
2020-05-01 00:31:30,28.0,62.0,84.0
2020-05-01 00:31:33,28.0,62.0,84.0
2020-05-01 00:31:36,28.0,62.0,84.0
2020-05-01 00:31:39,29.0,63.0,84.0
2020-05-01 00:31:42,29.0,63.0,84.0
2020-05-01 00:31:45,29.0,63.0,84.0
2020-05-01 00:31:48,29.0,63.0,84.0
2020-05-01 00:31:51,28.0,63.0,84.0
2020-05-01 00:31:54,28.0,63.0,84.0
2020-05-01 00:31:57,29.0,62.0,84.0
2020-05-01 00:32:00,29.0,62.0,84.0
2020-05-01 00:32:03,29.0,63.0,84.0
2020-05-01 00:32:06,29.0,63.0,84.0
2020-05-01 00:32:09,28.0,62.0,84.0
2020-05-01 00:32:12,28.0,62.0,84.0
2020-05-01 00:32:15,28.0,62.0,84.0
2020-05-01 00:32:18,28.0,63.0,84.0
2020-05-01 00:32:21,28.0,63.0,84.0
2020-05-01 00:32:24,28.0,62.0,84.0
2020-05-01 00:32:27,28.0,62.0,84.0
2020-05-01 00:32:30,28.0,63.0,84.0
2020-05-01 00:32:33,28.0,63.0,84.0
2020-05-01 00:32:36,29.0,62.0,84.0
2020-05-01 00:32:39,29.0,62.0,84.0
2020-05-01 00:32:42,28.0,62.0,84.0
2020-05-01 00:32:45,28.0,62.0,84.0
2020-05-01 00:32:48,28.0,63.0,84.0
2020-05-01 00:32:51,28.0,63.0,84.0
2020-05-01 00:32:54,28.0,63.0,84.0
2020-05-01 00:32:57,29.0,63.0,84.0
2020-05-01 00:33:00,29.0,63.0,84.0
2020-05-01 00:33:03,29.0,63.0,84.0
2020-05-01 00:33:06,29.0,63.0,84.0
2020-05-01 00:33:09,28.0,62.0,84.0
2020-05-01 00:33:12,28.0,62.0,84.0
2020-05-01 00:33:15,29.0,63.0,84.0
2020-05-01 00:33:18,29.0,63.0,84.0
2020-05-01 00:33:21,29.0,63.0,84.0
2020-05-01 00:33:24,29.0,63.0,84.0
2020-05-01 00:33:27,28.0,63.0,84.0
2020-05-01 00:33:30,28.0,63.0,84.0
2020-05-01 00:33:33,28.0,63.0,84.0
2020-05-01 00:33:36,29.0,63.0,84.0
2020-05-01 00:33:39,29.0,63.0,84.0
2020-05-01 00:33:42,29.0,63.0,84.0
2020-05-01 00:33:45,29.0,63.0,84.0
2020-05-01 00:33:48,29.0,63.0,84.0
2020-05-01 00:33:51,29.0,63.0,84.0
2020-05-01 00:33:54,28.0,63.0,84.0
2020-05-01 00:33:57,28.0,63.0,84.0
2020-05-01 00:34:00,28.0,63.0,84.0
2020-05-01 00:34:03,28.0,63.0,84.0
2020-05-01 00:34:06,29.0,62.0,84.0
2020-05-01 00:34:09,29.0,62.0,84.0
2020-05-01 00:34:12,29.0,62.0,84.0
2020-05-01 00:34:15,29.0,63.0,84.0
2020-05-01 00:34:18,29.0,63.0,84.0
2020-05-01 00:34:21,28.0,63.0,84.0
2020-05-01 00:34:24,28.0,63.0,84.0
2020-05-01 00:34:27,28.0,62.0,84.0
2020-05-01 00:34:30,28.0,62.0,84.0
2020-05-01 00:34:33,28.0,62.0,84.0
2020-05-01 00:34:36,28.0,62.0,84.0
2020-05-01 00:34:39,29.0,62.0,84.0
2020-05-01 00:34:42,29.0,62.0,84.0
2020-05-01 00:34:45,28.0,63.0,84.0
2020-05-01 00:34:48,28.0,63.0,84.0
2020-05-01 00:34:51,28.0,63.0,84.0
2020-05-01 00:34:54,28.0,63.0,84.0
2020-05-01 00:34:57,28.0,63.0,84.0
2020-05-01 00:35:00,29.0,62.0,84.0
2020-05-01 00:35:03,29.0,62.0,84.0
2020-05-01 00:35:06,29.0,62.0,84.0
2020-05-01 00:35:09,29.0,62.0,84.0
2020-05-01 00:35:12,28.0,63.0,84.0
2020-05-01 00:35:15,28.0,63.0,84.0
2020-05-01 00:35:18,29.0,63.0,84.0
2020-05-01 00:35:21,29.0,63.0,84.0
2020-05-01 00:35:24,28.0,63.0,84.0
2020-05-01 00:35:27,28.0,63.0,84.0
2020-05-01 00:35:30,29.0,63.0,84.0
2020-05-01 00:35:33,29.0,63.0,84.0
2020-05-01 00:35:36,29.0,63.0,84.0
2020-05-01 00:35:39,29.0,62.0,84.0
2020-05-01 00:35:42,29.0,62.0,84.0
2020-05-01 00:35:45,29.0,63.0,84.0
2020-05-01 00:35:48,29.0,63.0,84.0
2020-05-01 00:35:51,28.0,63.0,84.0
2020-05-01 00:35:54,28.0,63.0,84.0
2020-05-01 00:35:57,28.0,62.0,84.0
2020-05-01 00:36:00,28.0,62.0,84.0
2020-05-01 00:36:03,28.0,62.0,84.0
2020-05-01 00:36:06,28.0,62.0,84.0
2020-05-01 00:36:09,29.0,62.0,84.0
2020-05-01 00:36:12,29.0,62.0,84.0
2020-05-01 00:36:15,28.0,63.0,84.0
2020-05-01 00:36:18,28.0,63.0,84.0
2020-05-01 00:36:21,28.0,63.0,84.0
2020-05-01 00:36:24,28.0,63.0,84.0
2020-05-01 00:36:27,28.0,63.0,84.0
2020-05-01 00:36:30,28.0,63.0,84.0
2020-05-01 00:36:33,28.0,63.0,84.0
2020-05-01 00:36:36,28.0,62.0,84.0
2020-05-01 00:36:39,28.0,62.0,84.0
2020-05-01 00:36:42,28.0,62.0,84.0
2020-05-01 00:36:45,28.0,62.0,84.0
2020-05-01 00:36:48,28.0,63.0,84.0
2020-05-01 00:36:51,28.0,63.0,84.0
2020-05-01 00:36:54,28.0,63.0,84.0
2020-05-01 00:36:57,28.0,63.0,84.0
2020-05-01 00:37:00,28.0,63.0,84.0
2020-05-01 00:37:03,29.0,64.0,84.0
2020-05-01 00:37:06,29.0,64.0,84.0
2020-05-01 00:37:09,28.0,63.0,84.0
2020-05-01 00:37:12,28.0,63.0,84.0
2020-05-01 00:37:15,28.0,63.0,84.0
2020-05-01 00:37:18,28.0,63.0,84.0
2020-05-01 00:37:21,28.0,62.0,84.0
2020-05-01 00:37:24,28.0,62.0,84.0
2020-05-01 00:37:27,29.0,63.0,84.0
2020-05-01 00:37:30,29.0,63.0,84.0
2020-05-01 00:37:33,29.0,63.0,84.0
2020-05-01 00:37:36,29.0,63.0,84.0
2020-05-01 00:37:39,29.0,63.0,84.0
2020-05-01 00:37:42,28.0,63.0,84.0
2020-05-01 00:37:45,28.0,63.0,84.0
2020-05-01 00:37:48,29.0,63.0,84.0
2020-05-01 00:37:51,29.0,63.0,84.0
2020-05-01 00:37:54,29.0,63.0,84.0
2020-05-01 00:37:57,29.0,63.0,84.0
2020-05-01 00:38:00,29.0,62.0,84.0
2020-05-01 00:38:03,29.0,62.0,84.0
2020-05-01 00:38:06,28.0,63.0,84.0
2020-05-01 00:38:09,28.0,63.0,84.0
2020-05-01 00:38:12,28.0,62.0,84.0
2020-05-01 00:38:15,28.0,62.0,84.0
2020-05-01 00:38:18,28.0,62.0,84.0
2020-05-01 00:38:21,28.0,62.0,84.0
2020-05-01 00:38:24,28.0,62.0,84.0
2020-05-01 00:38:27,28.0,63.0,84.0
2020-05-01 00:38:30,28.0,63.0,84.0
2020-05-01 00:38:33,29.0,62.0,84.0
2020-05-01 00:38:36,29.0,62.0,84.0
2020-05-01 00:38:39,29.0,63.0,84.0
2020-05-01 00:38:42,29.0,63.0,84.0
2020-05-01 00:38:45,28.0,63.0,84.0
2020-05-01 00:38:48,28.0,63.0,84.0
2020-05-01 00:38:51,29.0,63.0,84.0
2020-05-01 00:38:54,29.0,63.0,84.0
2020-05-01 00:38:57,29.0,63.0,84.0
2020-05-01 00:39:00,28.0,63.0,84.0
2020-05-01 00:39:03,28.0,63.0,84.0
2020-05-01 00:39:06,28.0,62.0,84.0
2020-05-01 00:39:09,28.0,62.0,84.0
2020-05-01 00:39:12,28.0,62.0,84.0
2020-05-01 00:39:15,28.0,62.0,84.0
2020-05-01 00:39:18,29.0,63.0,84.0
2020-05-01 00:39:21,29.0,63.0,84.0
2020-05-01 00:39:24,28.0,62.0,84.0
2020-05-01 00:39:27,28.0,62.0,84.0
2020-05-01 00:39:30,28.0,62.0,84.0
2020-05-01 00:39:33,28.0,62.0,84.0
2020-05-01 00:39:36,28.0,63.0,84.0
2020-05-01 00:39:39,28.0,63.0,84.0
2020-05-01 00:39:42,28.0,63.0,84.0
2020-05-01 00:39:45,28.0,62.0,84.0
2020-05-01 00:39:48,28.0,62.0,84.0
2020-05-01 00:39:51,29.0,63.0,84.0
2020-05-01 00:39:54,29.0,63.0,84.0
2020-05-01 00:39:57,29.0,62.0,84.0
2020-05-01 00:40:00,29.0,62.0,84.0
2020-05-01 00:40:03,28.0,63.0,84.0
2020-05-01 00:40:06,28.0,63.0,84.0
2020-05-01 00:40:09,28.0,62.0,84.0
2020-05-01 00:40:12,28.0,62.0,84.0
2020-05-01 00:40:15,28.0,62.0,84.0
2020-05-01 00:40:18,28.0,63.0,84.0
2020-05-01 00:40:21,28.0,63.0,84.0
2020-05-01 00:40:24,29.0,63.0,84.0
2020-05-01 00:40:27,29.0,63.0,84.0
2020-05-01 00:40:30,28.0,63.0,84.0
2020-05-01 00:40:33,28.0,63.0,84.0
2020-05-01 00:40:36,29.0,62.0,84.0
2020-05-01 00:40:39,29.0,62.0,84.0
2020-05-01 00:40:42,29.0,63.0,84.0
2020-05-01 00:40:45,29.0,63.0,84.0
2020-05-01 00:40:48,28.0,62.0,84.0
2020-05-01 00:40:51,28.0,62.0,84.0
2020-05-01 00:40:54,28.0,62.0,84.0
2020-05-01 00:40:57,29.0,63.0,84.0
2020-05-01 00:41:00,29.0,63.0,84.0
2020-05-01 00:41:03,29.0,63.0,84.0
2020-05-01 00:41:06,29.0,63.0,84.0
2020-05-01 00:41:09,28.0,63.0,84.0
2020-05-01 00:41:12,28.0,63.0,84.0
2020-05-01 00:41:15,28.0,63.0,84.0
2020-05-01 00:41:18,28.0,63.0,84.0
2020-05-01 00:41:21,29.0,62.0,84.0
2020-05-01 00:41:24,29.0,62.0,84.0
2020-05-01 00:41:27,28.0,63.0,84.0
2020-05-01 00:41:30,28.0,63.0,84.0
2020-05-01 00:41:33,28.0,63.0,84.0
2020-05-01 00:41:36,29.0,62.0,84.0
2020-05-01 00:41:39,29.0,62.0,84.0
2020-05-01 00:41:42,28.0,63.0,84.0
2020-05-01 00:41:45,28.0,63.0,84.0
2020-05-01 00:41:48,28.0,63.0,84.0
2020-05-01 00:41:51,28.0,63.0,84.0
2020-05-01 00:41:54,29.0,63.0,84.0
2020-05-01 00:41:57,29.0,63.0,84.0
2020-05-01 00:42:00,29.0,62.0,84.0
2020-05-01 00:42:03,29.0,62.0,84.0
2020-05-01 00:42:06,28.0,62.0,84.0
2020-05-01 00:42:09,28.0,62.0,84.0
2020-05-01 00:42:12,28.0,62.0,84.0
2020-05-01 00:42:15,28.0,63.0,84.0
2020-05-01 00:42:18,28.0,63.0,84.0
2020-05-01 00:42:21,28.0,62.0,84.0
2020-05-01 00:42:24,28.0,62.0,84.0
2020-05-01 00:42:27,29.0,62.0,84.0
2020-05-01 00:42:30,29.0,62.0,84.0
2020-05-01 00:42:33,29.0,62.0,84.0
2020-05-01 00:42:36,29.0,62.0,84.0
2020-05-01 00:42:39,28.0,62.0,84.0
2020-05-01 00:42:42,28.0,62.0,84.0
2020-05-01 00:42:45,28.0,62.0,84.0
2020-05-01 00:42:48,29.0,63.0,84.0
2020-05-01 00:42:51,29.0,63.0,84.0
2020-05-01 00:42:54,29.0,62.0,84.0
2020-05-01 00:42:57,29.0,62.0,84.0
2020-05-01 00:43:00,29.0,62.0,84.0
2020-05-01 00:43:03,29.0,62.0,84.0
2020-05-01 00:43:06,28.0,63.0,84.0
2020-05-01 00:43:09,28.0,63.0,84.0
2020-05-01 00:43:12,28.0,64.0,84.0
2020-05-01 00:43:15,28.0,64.0,84.0
2020-05-01 00:43:18,29.0,63.0,84.0
2020-05-01 00:43:21,29.0,63.0,84.0
2020-05-01 00:43:24,29.0,63.0,84.0
2020-05-01 00:43:27,29.0,63.0,84.0
2020-05-01 00:43:30,28.0,62.0,84.0
2020-05-01 00:43:33,28.0,62.0,84.0
2020-05-01 00:43:36,28.0,62.0,84.0
2020-05-01 00:43:39,29.0,62.0,84.0
2020-05-01 00:43:42,29.0,62.0,84.0
2020-05-01 00:43:45,29.0,63.0,84.0
2020-05-01 00:43:48,29.0,63.0,84.0
2020-05-01 00:43:51,28.0,63.0,84.0
2020-05-01 00:43:54,28.0,63.0,84.0
2020-05-01 00:43:57,29.0,63.0,84.0
2020-05-01 00:44:00,29.0,63.0,84.0
2020-05-01 00:44:03,29.0,63.0,84.0
2020-05-01 00:44:06,29.0,62.0,84.0
2020-05-01 00:44:09,29.0,62.0,84.0
2020-05-01 00:44:12,28.0,62.0,84.0
2020-05-01 00:44:15,28.0,62.0,84.0
2020-05-01 00:44:18,29.0,63.0,84.0
2020-05-01 00:44:21,29.0,63.0,84.0
2020-05-01 00:44:24,29.0,62.0,84.0
2020-05-01 00:44:27,29.0,62.0,84.0
2020-05-01 00:44:30,28.0,65.0,84.0
2020-05-01 00:44:33,28.0,65.0,84.0
2020-05-01 00:44:36,28.0,62.0,84.0
2020-05-01 00:44:39,28.0,62.0,84.0
2020-05-01 00:44:42,28.0,62.0,84.0
2020-05-01 00:44:45,28.0,63.0,84.0
2020-05-01 00:44:48,28.0,63.0,84.0
2020-05-01 00:44:51,28.0,63.0,84.0
2020-05-01 00:44:54,28.0,63.0,84.0
2020-05-01 00:44:57,28.0,63.0,84.0
2020-05-01 00:45:00,28.0,63.0,84.0
2020-05-01 00:45:03,28.0,63.0,84.0
2020-05-01 00:45:06,28.0,63.0,84.0
2020-05-01 00:45:09,28.0,62.0,84.0
2020-05-01 00:45:12,28.0,62.0,84.0
2020-05-01 00:45:15,28.0,62.0,84.0
2020-05-01 00:45:18,28.0,62.0,84.0
2020-05-01 00:45:21,28.0,62.0,84.0
2020-05-01 00:45:24,28.0,62.0,84.0
2020-05-01 00:45:27,29.0,62.0,84.0
2020-05-01 00:45:30,29.0,62.0,84.0
2020-05-01 00:45:33,29.0,62.0,84.0
2020-05-01 00:45:36,28.0,63.0,84.0
2020-05-01 00:45:39,28.0,63.0,84.0
2020-05-01 00:45:42,28.0,64.0,84.0
2020-05-01 00:45:45,28.0,64.0,84.0
2020-05-01 00:45:48,29.0,63.0,84.0
2020-05-01 00:45:51,29.0,63.0,84.0
2020-05-01 00:45:54,28.0,63.0,84.0
2020-05-01 00:45:57,28.0,63.0,84.0
2020-05-01 00:46:00,28.0,63.0,84.0
2020-05-01 00:46:03,28.0,63.0,84.0
2020-05-01 00:46:06,28.0,63.0,84.0
2020-05-01 00:46:09,29.0,62.0,84.0
2020-05-01 00:46:12,29.0,62.0,84.0
2020-05-01 00:46:15,29.0,64.0,84.0
2020-05-01 00:46:18,29.0,64.0,84.0
2020-05-01 00:46:21,28.0,63.0,84.0
2020-05-01 00:46:24,28.0,63.0,84.0
2020-05-01 00:46:27,28.0,63.0,84.0
2020-05-01 00:46:30,28.0,63.0,84.0
2020-05-01 00:46:33,28.0,63.0,84.0
2020-05-01 00:46:36,28.0,63.0,84.0
2020-05-01 00:46:39,28.0,64.0,84.0
2020-05-01 00:46:42,28.0,64.0,84.0
2020-05-01 00:46:45,28.0,63.0,84.0
2020-05-01 00:46:48,28.0,63.0,84.0
2020-05-01 00:46:51,28.0,63.0,84.0
2020-05-01 00:46:54,28.0,64.0,84.0
2020-05-01 00:46:57,28.0,64.0,84.0
2020-05-01 00:47:00,29.0,63.0,84.0
2020-05-01 00:47:03,29.0,63.0,84.0
2020-05-01 00:47:06,29.0,62.0,84.0
2020-05-01 00:47:09,29.0,62.0,84.0
2020-05-01 00:47:12,29.0,63.0,84.0
2020-05-01 00:47:15,29.0,63.0,84.0
2020-05-01 00:47:18,29.0,63.0,84.0
2020-05-01 00:47:21,29.0,63.0,84.0
2020-05-01 00:47:24,28.0,62.0,84.0
2020-05-01 00:47:27,28.0,62.0,84.0
2020-05-01 00:47:30,28.0,62.0,84.0
2020-05-01 00:47:33,29.0,64.0,84.0
2020-05-01 00:47:36,29.0,64.0,84.0
2020-05-01 00:47:39,28.0,64.0,84.0
2020-05-01 00:47:42,28.0,64.0,84.0
2020-05-01 00:47:45,28.0,62.0,84.0
2020-05-01 00:47:48,28.0,62.0,84.0
2020-05-01 00:47:51,28.0,63.0,84.0
2020-05-01 00:47:54,28.0,63.0,84.0
2020-05-01 00:47:57,28.0,63.0,84.0
2020-05-01 00:48:00,28.0,63.0,84.0
2020-05-01 00:48:03,28.0,63.0,84.0
2020-05-01 00:48:06,29.0,62.0,84.0
2020-05-01 00:48:09,29.0,62.0,84.0
2020-05-01 00:48:12,29.0,62.0,84.0
2020-05-01 00:48:15,29.0,62.0,84.0
2020-05-01 00:48:18,28.0,62.0,84.0
2020-05-01 00:48:21,28.0,62.0,84.0
2020-05-01 00:48:24,28.0,62.0,84.0
2020-05-01 00:48:27,28.0,62.0,84.0
2020-05-01 00:48:30,28.0,63.0,84.0
2020-05-01 00:48:33,28.0,63.0,84.0
2020-05-01 00:48:36,29.0,63.0,84.0
2020-05-01 00:48:39,29.0,63.0,84.0
2020-05-01 00:48:42,29.0,63.0,84.0
2020-05-01 00:48:45,28.0,62.0,84.0
2020-05-01 00:48:48,28.0,62.0,84.0
2020-05-01 00:48:51,29.0,63.0,84.0
2020-05-01 00:48:54,29.0,63.0,84.0
2020-05-01 00:48:57,28.0,62.0,84.0
2020-05-01 00:49:00,28.0,62.0,84.0
2020-05-01 00:49:03,28.0,63.0,84.0
2020-05-01 00:49:06,28.0,63.0,84.0
2020-05-01 00:49:09,28.0,63.0,84.0
2020-05-01 00:49:12,28.0,63.0,84.0
2020-05-01 00:49:15,29.0,64.0,84.0
2020-05-01 00:49:18,29.0,64.0,84.0
2020-05-01 00:49:21,29.0,64.0,84.0
2020-05-01 00:49:24,28.0,62.0,84.0
2020-05-01 00:49:27,28.0,62.0,84.0
2020-05-01 00:49:30,29.0,62.0,84.0
2020-05-01 00:49:33,29.0,62.0,84.0
2020-05-01 00:49:36,29.0,62.0,84.0
2020-05-01 00:49:39,29.0,62.0,84.0
2020-05-01 00:49:42,29.0,62.0,84.0
2020-05-01 00:49:45,29.0,62.0,84.0
2020-05-01 00:49:48,29.0,63.0,84.0
2020-05-01 00:49:51,29.0,63.0,84.0
2020-05-01 00:49:54,28.0,63.0,84.0
2020-05-01 00:49:57,28.0,63.0,84.0
2020-05-01 00:50:00,28.0,63.0,84.0
2020-05-01 00:50:03,29.0,62.0,84.0
2020-05-01 00:50:06,29.0,62.0,84.0
2020-05-01 00:50:09,28.0,62.0,84.0
2020-05-01 00:50:12,28.0,62.0,84.0
2020-05-01 00:50:15,28.0,63.0,84.0
2020-05-01 00:50:18,28.0,63.0,84.0
2020-05-01 00:50:21,28.0,62.0,84.0
2020-05-01 00:50:24,28.0,62.0,84.0
2020-05-01 00:50:27,28.0,63.0,84.0
2020-05-01 00:50:30,28.0,63.0,84.0
2020-05-01 00:50:33,28.0,63.0,84.0
2020-05-01 00:50:36,28.0,62.0,84.0
2020-05-01 00:50:39,28.0,62.0,84.0
2020-05-01 00:50:42,29.0,62.0,84.0
2020-05-01 00:50:45,29.0,62.0,84.0
2020-05-01 00:50:48,28.0,63.0,84.0
2020-05-01 00:50:51,28.0,63.0,84.0
2020-05-01 00:50:54,28.0,63.0,84.0
2020-05-01 00:50:57,28.0,63.0,84.0
2020-05-01 00:51:00,28.0,63.0,84.0
2020-05-01 00:51:03,28.0,63.0,84.0
2020-05-01 00:51:06,28.0,63.0,84.0
2020-05-01 00:51:09,28.0,63.0,84.0
2020-05-01 00:51:12,29.0,63.0,84.0
2020-05-01 00:51:15,29.0,63.0,84.0
2020-05-01 00:51:18,29.0,63.0,84.0
2020-05-01 00:51:21,28.0,63.0,84.0
2020-05-01 00:51:24,28.0,63.0,84.0
2020-05-01 00:51:27,29.0,62.0,84.0
2020-05-01 00:51:30,29.0,62.0,84.0
2020-05-01 00:51:33,28.0,63.0,84.0
2020-05-01 00:51:36,28.0,63.0,84.0
2020-05-01 00:51:39,28.0,62.0,84.0
2020-05-01 00:51:42,28.0,62.0,84.0
2020-05-01 00:51:45,29.0,63.0,84.0
2020-05-01 00:51:48,29.0,63.0,84.0
2020-05-01 00:51:51,29.0,63.0,84.0
2020-05-01 00:51:54,28.0,63.0,84.0
2020-05-01 00:51:57,28.0,62.0,84.0
2020-05-01 00:52:00,28.0,62.0,84.0
2020-05-01 00:52:03,28.0,62.0,84.0
2020-05-01 00:52:06,28.0,63.0,84.0
2020-05-01 00:52:09,28.0,63.0,84.0
2020-05-01 00:52:12,29.0,63.0,84.0
2020-05-01 00:52:15,29.0,63.0,84.0
2020-05-01 00:52:18,28.0,63.0,84.0
2020-05-01 00:52:21,28.0,63.0,84.0
2020-05-01 00:52:24,28.0,64.0,84.0
2020-05-01 00:52:27,28.0,64.0,84.0
2020-05-01 00:52:30,29.0,63.0,84.0
2020-05-01 00:52:33,29.0,63.0,84.0
2020-05-01 00:52:36,29.0,63.0,84.0
2020-05-01 00:52:39,28.0,63.0,84.0
2020-05-01 00:52:42,28.0,63.0,84.0
2020-05-01 00:52:45,28.0,63.0,84.0
2020-05-01 00:52:48,28.0,63.0,84.0
2020-05-01 00:52:51,29.0,63.0,84.0
2020-05-01 00:52:54,29.0,63.0,84.0
2020-05-01 00:52:57,28.0,63.0,84.0
2020-05-01 00:53:00,28.0,63.0,84.0
2020-05-01 00:53:03,28.0,62.0,84.0
2020-05-01 00:53:06,28.0,62.0,84.0
2020-05-01 00:53:09,28.0,62.0,84.0
2020-05-01 00:53:12,28.0,62.0,84.0
2020-05-01 00:53:15,28.0,62.0,84.0
2020-05-01 00:53:18,29.0,63.0,84.0
2020-05-01 00:53:21,29.0,63.0,84.0
2020-05-01 00:53:24,29.0,62.0,84.0
2020-05-01 00:53:27,29.0,62.0,84.0
2020-05-01 00:53:30,28.0,63.0,84.0
2020-05-01 00:53:33,28.0,63.0,84.0
2020-05-01 00:53:36,28.0,62.0,84.0
2020-05-01 00:53:39,28.0,62.0,84.0
2020-05-01 00:53:42,28.0,63.0,84.0
2020-05-01 00:53:45,28.0,63.0,84.0
2020-05-01 00:53:48,28.0,62.0,84.0
2020-05-01 00:53:51,28.0,62.0,84.0
2020-05-01 00:53:54,28.0,62.0,84.0
2020-05-01 00:53:57,28.0,62.0,84.0
2020-05-01 00:54:00,28.0,62.0,84.0
2020-05-01 00:54:03,28.0,63.0,84.0
2020-05-01 00:54:06,28.0,63.0,84.0
2020-05-01 00:54:09,28.0,63.0,84.0
2020-05-01 00:54:12,28.0,63.0,84.0
2020-05-01 00:54:15,28.0,62.0,84.0
2020-05-01 00:54:18,28.0,62.0,84.0
2020-05-01 00:54:21,29.0,63.0,84.0
2020-05-01 00:54:24,29.0,63.0,84.0
2020-05-01 00:54:27,28.0,63.0,84.0
2020-05-01 00:54:30,28.0,63.0,84.0
2020-05-01 00:54:33,28.0,63.0,84.0
2020-05-01 00:54:36,28.0,63.0,84.0
2020-05-01 00:54:39,28.0,63.0,84.0
2020-05-01 00:54:42,28.0,62.0,84.0
2020-05-01 00:54:45,28.0,62.0,84.0
2020-05-01 00:54:48,28.0,62.0,84.0
2020-05-01 00:54:51,28.0,62.0,84.0
2020-05-01 00:54:54,29.0,62.0,84.0
2020-05-01 00:54:57,29.0,62.0,84.0
2020-05-01 00:55:00,28.0,63.0,84.0
2020-05-01 00:55:03,28.0,63.0,84.0
2020-05-01 00:55:06,28.0,63.0,84.0
2020-05-01 00:55:09,28.0,63.0,84.0
2020-05-01 00:55:12,28.0,63.0,84.0
2020-05-01 00:55:15,28.0,63.0,84.0
2020-05-01 00:55:18,28.0,63.0,84.0
2020-05-01 00:55:21,29.0,62.0,84.0
2020-05-01 00:55:24,29.0,62.0,84.0
2020-05-01 00:55:27,28.0,62.0,84.0
2020-05-01 00:55:30,28.0,62.0,84.0
2020-05-01 00:55:33,29.0,62.0,84.0
2020-05-01 00:55:36,29.0,62.0,84.0
2020-05-01 00:55:39,28.0,63.0,84.0
